5.9 7.0 -78.70466866
6.0 7.0 -78.70466756
6.1 7.0 -78.70466659
6.2 7.0 -78.70466574
6.3 7.0 -78.70466498
6.4 7.0 -78.70466432
6.5 7.0 -78.70466373
6.6 7.0 -78.7046632
6.7 7.0 -78.70466273
6.8 7.0 -78.70466232
6.9 7.0 -78.70466194
7.0 7.0 -78.70466161
7.1 7.0 -78.70466131
7.2 7.0 -78.70466104
7.3 7.0 -78.7046608
7.4 7.0 -78.70466058
7.5 7.0 -78.70466039
7.6 7.0 -78.70466021
7.7 7.0 -78.70466005
7.8 7.0 -78.7046599
7.9 7.0 -78.70465977
8.0 7.0 -78.70465965
8.1 7.0 -78.70465954
8.2 7.0 -78.70465944
8.3 7.0 -78.70465935
8.4 7.0 -78.70465926
8.5 7.0 -78.70465919
8.6 7.0 -78.70465912
8.7 7.0 -78.70465905
8.8 7.0 -78.70465899
8.9 7.0 -78.70465894
9.0 7.0 -78.70465889
9.1 7.0 -78.70465884
9.2 7.0 -78.7046588
9.3 7.0 -78.70465876
9.4 7.0 -78.70465872
9.5 7.0 -78.70465869
9.6 7.0 -78.70465866
9.7 7.0 -78.70465863
9.8 7.0 -78.7046586
9.9 7.0 -78.70465858
10.0 7.0 -78.70465855
10.1 7.0 -78.70465853
10.2 7.0 -78.70465851
10.3 7.0 -78.70465849
10.4 7.0 -78.70465848
10.5 7.0 -78.70465846
10.6 7.0 -78.70465844
10.7 7.0 -78.70465843
10.8 7.0 -78.70465842
10.9 7.0 -78.7046584
11.0 7.0 -78.70465839
11.1 7.0 -78.70465838
11.2 7.0 -78.70465837
11.3 7.0 -78.70465836
11.4 7.0 -78.70465835
11.5 7.0 -78.70465835
11.6 7.0 -78.70465834
11.7 7.0 -78.70465833
11.8 7.0 -78.70465832
11.9 7.0 -78.70465832
12.0 7.0 -78.70465831
12.1 7.0 -78.7046583
12.2 7.0 -78.7046583
12.3 7.0 -78.70465829
12.4 7.0 -78.70465829
  
2.5 8.0 -78.69339162
2.6 8.0 -78.69643976
2.7 8.0 -78.6988718
2.8 8.0 -78.70067755
2.9 8.0 -78.70199053
3.0 8.0 -78.70291646
3.1 8.0 -78.70355814
3.2 8.0 -78.70399823
3.3 8.0 -78.7042878
3.4 8.0 -78.70447654
3.5 8.0 -78.70459718
3.6 8.0 -78.70466504
3.7 8.0 -78.704708
3.8 8.0 -78.70473061
3.9 8.0 -78.70474044
4.0 8.0 -78.70474239
4.1 8.0 -78.70474313
4.2 8.0 -78.70473743
4.3 8.0 -78.70473054
4.4 8.0 -78.70472333
4.5 8.0 -78.70471628
4.6 8.0 -78.70470967
4.7 8.0 -78.70470363
4.8 8.0 -78.70469821
4.9 8.0 -78.7046934
5.0 8.0 -78.70468917
5.1 8.0 -78.70468548
5.2 8.0 -78.70468224
5.3 8.0 -78.70467942
5.4 8.0 -78.70467697
5.5 8.0 -78.70467482
5.6 8.0 -78.70467295
5.7 8.0 -78.70467132
5.8 8.0 -78.70466989
5.9 8.0 -78.70466864
6.0 8.0 -78.70466754
6.1 8.0 -78.70466658
6.2 8.0 -78.70466573
6.3 8.0 -78.70466497
6.4 8.0 -78.70466431
6.5 8.0 -78.70466372
6.6 8.0 -78.70466319
6.7 8.0 -78.70466273
