0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
-3.737047991145069,-0.4707087770255377,-0.001871974008552768,-1.544397636365898,-6.30931048167673,3.078774270549039,-2.430266684077376,-0.010824643568697334,0.02817481635996899,-0.06790762805361361,-0.2646761961423298,-0.6997654690815212,0.6943971044382315,-1.119924210570405,0.12142976464666466,-0.06444582955728329,0.05385026209015248,-0.05221507464289982,0.06776440374967907,-0.15899450646844554,-1.0469481165769121,0.21657179551824235,0.6388770535479071,0.07914034476901438,-0.04388843291644706,0.025262924232371753,-0.007710598725089224,-0.015466210007561487
-3.3563102997659184,-0.42604242630532646,-0.0017132739136153097,-1.3709322369922925,-5.70983619312247,2.7861654962278846,-2.1992002124608376,-0.00962420395105179,0.025405612509436737,-0.06141271365941864,-0.22757644033800808,-0.6291030080889642,0.6254807565229996,-1.0103491190075515,0.11131111649790015,-0.059058265149705524,0.049337202309351624,-0.04784740011693034,0.062091612949567165,-0.14114241424811452,-0.9441160229731397,0.19348464841046975,0.5810366660078526,0.07271200568401132,-0.04038340126909298,0.023351048697006202,-0.007342448154738862,-0.013719160417657722
-3.0162283815585176,-0.3855978191080831,-0.001566170862934424,-1.2185881167925483,-5.167220080254823,2.521323149110541,-1.990073846888033,-0.008568127590111912,0.022915484933632713,-0.055541581309677845,-0.19603030428776447,-0.5658804211173653,0.5636197212323576,-0.9117249269038743,0.1018994209358155,-0.054050623562898525,0.04514465719600247,-0.04378819626586583,0.05682032540086934,-0.1254261298316472,-0.851631669899664,0.17303156665550457,0.5281756679515615,0.06669904515426506,-0.03709237868144541,0.02153351838290983,-0.006944309393297696,-0.012187230643894043
-2.712164600948255,-0.34897990726214934,-0.001430191742238185,-1.0845679910006671,-4.676090795398936,2.2816220569412087,-1.8008116102921514,-0.007637410129649913,0.020675161377795154,-0.05023388957539682,-0.16917787844879678,-0.5092658502092285,0.5080568956220073,-0.8229199189598015,0.09317263316828872,-0.04941021589382277,0.04126138928132844,-0.04002706311602533,0.051936811945840766,-0.11157781932788738,-0.7684132443895149,0.1548857968080612,0.4799124634774421,0.06109660687063251,-0.03401610205216232,0.019816811095309597,-0.006530498385103278,-0.01084135769949425
-2.4400534012537065,-0.315829637779497,-0.0013047954432148512,-0.96647078458782,-4.2315796740032665,2.0646830213113345,-1.6295321311235873,-0.006815759912293412,0.018658620230226935,-0.04543520300365289,-0.1462920064003917,-0.4585275404392217,0.4581216193078775,-0.7429249483852133,0.0851029099849604,-0.04512146316908233,0.03767386495247932,-0.03655127663764279,0.04742436733217542,-0.09936305413996016,-0.6934982448593087,0.1387646610571278,0.43588579462705906,0.05589425052968655,-0.031151559647887184,0.01820409591407532,-0.006111975058256655,-0.0096567326884546
-2.1963253915240286,-0.2858209166172797,-0.0011893994908755423,-0.8622336536653088,-3.8292747756735963,1.8683502975287483,-1.4745308643524782,-0.00608918900159805,0.016842703902465755,-0.04109640405049436,-0.1267587934363021,-0.4130209094098401,0.41321913459910625,-0.6708394323023581,0.07765851445264987,-0.04116687370408867,0.03436705027761089,-0.03334657891738499,0.043264329638617094,-0.08857717905492232,-0.6260294816106009,0.12442322019846974,0.39575550816461064,0.05107751728881221,-0.028492976601326575,0.016696007732235327,-0.005697002294515807,-0.008612144065185498
-1.9778419722903908,-0.2586577650773392,-0.0010834005685858294,-0.7700823458720658,-3.4651788696143466,1.6906710073278686,-1.334263816947188,-0.005445667076344696,0.015206781191950985,-0.03717316475250737,-0.11006059834809079,-0.37217736288023096,0.3728213924474869,-0.6058590121180979,0.07080531444703003,-0.037527810622261376,0.03132503493616254,-0.030397798200569398,0.03943687962734127,-0.07904185349036294,-0.5652428060074195,0.11164887353290565,0.3592028097707497,0.046629174849881216,-0.026032602507478894,0.015291272112439289,-0.005291686277713446,-0.0076894244186291455
-1.7818390461263478,-0.23407167464319853,-0.000986190146194138,-0.6884888159332254,-3.135671089928628,1.5298763513937053,-1.207332682433755,-0.004874828750197485,0.013732452227198488,-0.033625472012060315,-0.09576131755381534,-0.3354946231969629,0.3364590338533875,-0.5472646840485567,0.0645079491714568,-0.034185087965158595,0.028531515843565336,-0.027689330074511298,0.035921660580137404,-0.0706018466638638,-0.510456353499865,0.10025676013979351,0.3259301211059763,0.042530199569326965,-0.02376133626970038,0.013987206572589596,-0.004900418180490883,-0.0068729846938222205
-1.6058785402817597,-0.2118191593977684,-0.0008971661944497389,-0.6161351109943548,-2.8374719881155293,1.3843644887866269,-1.092471285982105,-0.004367726169153374,0.012403290397633576,-0.03041720097056566,-0.0834937393438937,-0.3025283647573672,0.30371439510004306,-0.49441322392960396,0.05873072568829962,-0.031119427524606752,0.025970166862738148,-0.025205505906174874,0.03269825245842847,-0.0631221250368599,-0.46106110964724883,0.09008584362098351,0.29566063549813737,0.03876054373022264,-0.021669217706250438,0.012780120269637985,-0.004526234057237205,-0.006149422113565242
-1.447806635026387,-0.19167950069696305,-0.0008157417858409288,-0.5518826451041274,-2.5676117177509274,1.2526849535920925,-0.9885332417516962,-0.00391661990119653,0.011204616392590044,-0.02751573149971248,-0.0729487373057988,-0.2728849764708565,0.2742154030143178,-0.44672874912148,0.05343829708137782,-0.02831180312416362,0.023624916541703705,-0.02293087023260673,0.02974652848646489,-0.05648524273375698,-0.4165126308007536,0.0809955784660252,0.26813765088803176,0.03529972814053761,-0.019745810568225178,0.01166563047492062,-0.004171107131213853,-0.00550719012133688
-1.305717741124059,-0.17345267588858604,-0.0007413512314976278,-0.49474608603175424,-2.3234010977207133,1.1335244843915582,-0.894480726823687,-0.003514802157768837,0.01012330011679273,-0.02489160335028595,-0.06386607745069767,-0.2462152946631159,0.24763024295410355,-0.4036952780492089,0.04859616500597708,-0.025743694477876167,0.02148015202988554,-0.020850385051972703,0.027046917385471353,-0.05058902825210079,-0.37632377175465676,0.07286307054380758,0.24312374397988107,0.03212729341667844,-0.01798049746731814,0.01063891117351523,-0.0038361843610315582,-0.004936320452673941
-0.4707272054962527,-0.06383657618788334,-0.0002798990702715526,-0.1716697196848192,-0.8550056642971627,0.41709976437058766,-0.3290948905360763,-0.0012281741065626323,0.003690594370908684,-0.009144454400566014,-0.01867075165971009,-0.08901199905539006,0.09000304137596954,-0.14734423448031972,0.018418268189126494,-0.009750982346108987,0.008132087526615421,-0.00789645879204575,0.01024151937181357,-0.017421140838692388,-0.1372079695878824,0.025857565896768887,0.09055932471064199,0.012234333356960642,-0.006867626170041052,0.004099357938478827,-0.0015492012898133973,-0.001711824093811716
-0.17185543437120573,-0.023487199736303237,-0.00010394163610628199,-0.06173472098476983,-0.3145740240278247,0.15345472186123546,-0.12107057047829742,-0.0004429639985108775,0.0013531092869332201,-0.0033623219781124085,-0.006201246816438823,-0.032531426495497444,0.03296027217411453,-0.05404482166833217,0.006849360838480291,-0.0036253810213341536,0.003022951804170882,-0.002935727639735833,0.0038073407439291745,-0.006241914122438767,-0.05030706079797939,0.009382988236703447,0.033467546740120035,0.004557349922907256,-0.0025609259384728814,0.0015333497448449494,-0.0005887212065857177,-0.000615541242222197
-0.06304338196319503,-0.008640838632025246,-3.836970754491145e-05,-0.02251789018164549,-0.11572995146805132,0.05645444332679718,-0.044539761655579525,-0.0001617548551358589,0.0004971585163842602,-0.001236693247621684,-0.0021902775157745993,-0.011938527625231152,0.012105017104819524,-0.0198602049127069,0.002529731431304156,-0.001338884544597665,0.0011163309898245483,-0.0010841694429079242,0.0014060268520842412,-0.0022733777857091627,-0.018483973965886837,0.0034342216620277637,0.012332737746390349,0.0016842327633448863,-0.0009467881966272245,0.0005675177519365085,-0.000219129594918749,-0.0002245172903916296
-0.02316814618780806,-0.0031788369118751557,-1.4133257439705345e-05,-0.008257693422525431,-0.042575292021055616,0.020768643535987164,-0.01638531201588904,-5.934334866004713e-05,0.0001828100353708751,-0.0004549220426383017,-0.0007934021902734028,-0.004387992623471923,0.004450423061309509,-0.0073032089507716535,0.0009319896927318556,-0.0004932499346347254,0.0004112507775541705,-0.00039940923274535325,0.0005179776860789226,-0.0008332157451969096,-0.006796761950229546,0.0012609962551328978,0.004539767112469776,0.0006206345681177981,-0.0003489373406957792,0.0002092427285589946,-8.095886463447112e-05,-8.233414250510872e-05
-0.008519805456555514,-0.0011694354421408451,-5.20174824240546e-06,-0.0030342907072154,-0.01566265857753627,0.007640385860540276,-0.006027825957387009,-2.1809136986382545e-05,6.724063125276185e-05,-0.00016735213630853754,-0.000290202385375715,-0.001613717913381395,0.0016368448780096161,-0.002686300632822852,0.0003430430836065543,-0.00018155152394695902,0.00015136862398811512,-0.00014701101260526563,0.00019065207366482807,-0.00030610087822777686,-0.002499967575150768,0.0004635718962423675,0.0016704669446070998,0.00022845948794148548,-0.00012845262763835127,7.703899817942917e-05,-2.9829889005737232e-05,-3.025368170135064e-05
-0.003133817393256056,-0.0004302121593500968,-1.913942866144298e-06,-0.0011157732918104508,-0.005761981432138998,0.002810744782420968,-0.0022175141206755467,-8.020147012198823e-06,2.4734899733151885e-05,-6.156482417654332e-05,-0.00010653285553240859,-0.000593581311662004,0.0006021109159095603,-0.000988180656000812,0.0001262232991619222,-6.680193338345778e-05,5.5695951051045833e-05,-5.4092692600574274e-05,7.015034173715685e-05,-0.00011255106305827075,-0.000919629630466112,0.00017049488937435637,0.0006145818748080784,8.406460490483153e-05,-4.72666878021059e-05,2.8349577266193826e-05,-1.0980135661815366e-05,-1.1124921848512344e-05
-0.0011528069149955604,-0.00015826633070954637,-7.041444371583857e-07,-0.00041040510451805076,-0.002119716044357627,0.0010340157475168983,-0.0008157779736739978,-2.9500430499378454e-06,9.099251834148169e-06,-2.2648353772564334e-05,-3.9160571116985434e-05,-0.00021835657135240794,0.00022149737021293596,-0.0003635240225503812,4.6438313391132806e-05,-2.4576798437763608e-05,2.049082268855464e-05,-1.9900992123072304e-05,2.5808677133039006e-05,-4.13974849973076e-05,-0.00033830511387376535,6.271565268601599e-05,0.00022609899714113837,3.0928218959569686e-05,-1.739001359261459e-05,1.0430378894578391e-05,-4.040223258297051e-06,-4.091982329463207e-06
-0.00042408583300811533,-5.822294579161007e-05,-2.590462446029062e-07,-0.0001509708100978843,-0.0007798001615567395,0.00038039320675565673,-0.0003001079610487265,-1.0852054915160768e-06,3.3473993592869902e-06,-8.331852991263904e-06,-1.4402217220511362e-05,-8.032756849389565e-05,8.148340074599106e-05,-0.0001337320229103758,1.708415505740286e-05,-9.041534431989213e-06,7.538345572377722e-06,-7.3213556849112114e-06,9.494726494496046e-06,-1.522823644164004e-05,-0.00012445445132894275,2.3070999149282212e-05,8.317811473460095e-05,1.1378204954197214e-05,-6.397641083854212e-06,3.837277901971228e-06,-1.4864310705856455e-06,-1.5052685139287905e-06
-0.00015601135888042083,-2.1419026992919055e-05,-9.529859735489882e-08,-5.5537867584665175e-05,-0.0002868724757686321,0.00013993884998827596,-0.00011040355116251293,-3.992173872826752e-07,1.2314355728869482e-06,-3.0651159691194718e-06,-5.297717727017882e-06,-2.9550681693703703e-05,2.9975942334750555e-05,-4.919712768763779e-05,6.284970895604008e-06,-3.326226513509601e-06,2.7732284997263377e-06,-2.693401927985912e-06,3.4929478035080376e-06,-5.602013383852442e-06,-4.5784092591754855e-05,8.487237989761706e-06,3.059964585523623e-05,4.185854918734172e-06,-2.3535893993994946e-06,1.4116767549305162e-06,-5.468431300708339e-07,-5.537454762859012e-07
-5.7393222601210865e-05,-7.879619982621743e-06,-3.505850431015056e-08,-2.043107868618338e-05,-0.00010553448987736415,5.1480627239356146e-05,-4.0615196997394014e-05,-1.4686286753612474e-07,4.530193116939216e-07,-1.1275929531815735e-06,-1.9488453920158194e-06,-1.0871064000076189e-05,1.1027515917017674e-05,-1.8098593683324434e-05,2.3121199013464275e-06,-1.2236546654270842e-06,1.0202172888432603e-06,-9.908506729093813e-07,1.2849881692385238e-06,-2.0608463720267212e-06,-1.684300725875309e-05,3.1222657139838273e-06,1.1256997871090148e-05,1.5398963614124797e-06,-8.658410469678371e-07,5.193297119401104e-07,-2.0117446965623846e-07,-2.0370997084019084e-07
-2.1113766503369873e-05,-2.8987502367174674e-06,-1.2897317806835965e-08,-7.516152019960394e-06,-3.8823969675206454e-05,1.8938664556911868e-05,-1.4941496014045787e-05,-5.4027694045659855e-08,1.666564210203339e-07,-4.148182388677062e-07,-7.169298621586145e-07,-3.999237665025486e-06,4.056794092678205e-06,-6.658098072841636e-06,8.505825032825648e-07,-4.5015797839685884e-07,3.7531744492425757e-07,-3.645140623647299e-07,4.727213363494693e-07,-7.581404158133915e-07,-6.196193507889052e-06,1.1486153827416565e-06,4.141220421132228e-06,5.664970781119085e-07,-3.185256474969021e-07,1.9105111076436164e-07,-7.400823900903358e-08,-7.494049293847221e-08
